#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name             accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----   -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
HTH_Crp_2            PF13545.9     68 tr|Q6A7N6|Q6A7N6_CUTAK -            640   0.00017   21.7   0.9   2   2   0.00019      0.74   10.0   0.1    19    47    99   127    72   129 0.77 Crp-like helix-turn-helix domain
HTH_31               PF13560.9     64 tr|Q6A905|Q6A905_CUTAK -             91   4.1e-10   40.0   1.2   1   1   1.1e-13   5.2e-10   39.6   1.2     2    60    10    67     9    70 0.96 Helix-turn-helix domain
HTH_3                PF01381.25    55 tr|Q6A905|Q6A905_CUTAK -             91   3.6e-07   30.3   0.2   1   1     1e-10     5e-07   29.8   0.2     1    51    14    64    13    68 0.94 Helix-turn-helix
HTH_19               PF12844.10    65 tr|Q6A905|Q6A905_CUTAK -             91   2.7e-05   24.3   0.0   1   2      0.18   8.9e+02    0.2   0.0     7    17     6    16     5    19 0.87 Helix-turn-helix domain
HTH_19               PF12844.10    65 tr|Q6A905|Q6A905_CUTAK -             91   2.7e-05   24.3   0.0   2   2     1e-08     5e-05   23.4   0.0     1    60    11    69    11    73 0.94 Helix-turn-helix domain
HTH_25               PF13413.9     62 tr|Q6A905|Q6A905_CUTAK -             91   0.00096   19.0   0.2   1   1   3.4e-07    0.0017   18.3   0.2     2    37    14    49    13    68 0.88 Helix-turn-helix domain
Peripla_BP_3         PF13377.9    166 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   1.8e-34  119.5   1.9   1   2       0.4   1.6e+03   -0.6   0.1    27    27    78    78    24   161 0.54 Periplasmic binding protein-like domain
Peripla_BP_3         PF13377.9    166 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   1.8e-34  119.5   1.9   2   2   5.7e-38   2.2e-34  119.2   0.2     1   166   171   328   171   328 0.91 Periplasmic binding protein-like domain
Peripla_BP_1         PF00532.24   279 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   7.5e-30  104.4   0.0   1   1   2.6e-33     1e-29  104.0   0.0     2   258    63   307    62   325 0.92 Periplasmic binding proteins and sugar binding domain of LacI family
Peripla_BP_4         PF13407.9    259 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   2.1e-19   70.2   0.0   1   1   7.1e-23   2.8e-19   69.9   0.0     1   258    65   311    65   312 0.92 Periplasmic binding protein domain
LacI                 PF00356.24    46 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   4.1e-16   58.6   0.9   1   2   1.8e-19   7.2e-16   57.8   0.4     1    46     6    51     6    51 0.98 Bacterial regulatory proteins, lacI family
LacI                 PF00356.24    46 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335   4.1e-16   58.6   0.9   2   2       2.8   1.1e+04   -3.6   0.0    24    37   109   122   108   123 0.78 Bacterial regulatory proteins, lacI family
Peripla_BP_6         PF13458.9    343 tr|Q6ABQ1|Q6ABQ1_CUTAK -            335     2e-05   24.7   0.0   1   1   8.4e-09   3.3e-05   23.9   0.0    52   215   102   262    94   278 0.72 Periplasmic binding protein
ROK                  PF00480.23   294 tr|Q6A638|Q6A638_CUTAK -            397   1.5e-50  172.4   0.3   1   1   4.3e-54   2.1e-50  172.0   0.3     5   290    99   385    96   388 0.88 ROK family
HTH_24               PF13412.9     48 tr|Q6A638|Q6A638_CUTAK -            397   2.9e-07   30.1   0.0   1   1   1.6e-10   7.8e-07   28.7   0.0     7    47    29    69    28    70 0.94 Winged helix-turn-helix DNA-binding
HTH_IclR             PF09339.13    52 tr|Q6A638|Q6A638_CUTAK -            397   5.8e-06   26.1   0.6   1   2   1.6e-08   7.9e-05   22.5   0.1     8    49    30    70    27    71 0.85 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A638|Q6A638_CUTAK -            397   5.8e-06   26.1   0.6   2   2     0.077   3.8e+02    1.1   0.0     5    18   276   289   272   299 0.74 IclR helix-turn-helix domain
MarR_2               PF12802.10    61 tr|Q6A638|Q6A638_CUTAK -            397   1.9e-05   24.7   1.1   1   3   1.5e-08   7.3e-05   22.9   0.2    12    61    32    82    29    82 0.88 MarR family
MarR_2               PF12802.10    61 tr|Q6A638|Q6A638_CUTAK -            397   1.9e-05   24.7   1.1   2   3       1.3   6.4e+03   -2.6   0.0    15    31   127   142   125   142 0.75 MarR family
MarR_2               PF12802.10    61 tr|Q6A638|Q6A638_CUTAK -            397   1.9e-05   24.7   1.1   3   3       0.8   3.9e+03   -1.9   0.1    29    41   285   297   277   299 0.75 MarR family
Response_reg         PF00072.27   112 tr|Q6A5Z4|Q6A5Z4_CUTAK -            232   1.1e-32  112.7   0.1   1   1   1.4e-36   1.4e-32  112.3   0.1     1   111     5   114     5   115 0.99 Response regulator receiver domain
Trans_reg_C          PF00486.31    77 tr|Q6A5Z4|Q6A5Z4_CUTAK -            232   5.5e-23   81.0   0.2   1   2      0.72   7.1e+03   -2.7   0.0    41    55   102   116    97   123 0.69 Transcriptional regulatory protein, C terminal
Trans_reg_C          PF00486.31    77 tr|Q6A5Z4|Q6A5Z4_CUTAK -            232   5.5e-23   81.0   0.2   2   2   1.6e-26   1.6e-22   79.5   0.1     2    77   153   227   152   227 0.95 Transcriptional regulatory protein, C terminal
Sugar-bind           PF04198.16   257 tr|Q6A5F1|Q6A5F1_CUTAK -            315   4.9e-53  180.0   0.3   1   2      0.46   1.1e+03   -1.4   0.0    60    75    17    32    15    44 0.81 Putative sugar-binding domain
Sugar-bind           PF04198.16   257 tr|Q6A5F1|Q6A5F1_CUTAK -            315   4.9e-53  180.0   0.3   2   2   5.1e-56   1.2e-52  178.7   0.1     9   256    63   312    56   313 0.95 Putative sugar-binding domain
HTH_28               PF13518.9     52 tr|Q6A5F1|Q6A5F1_CUTAK -            315   1.6e-06   28.2   1.4   1   2   9.6e-10   2.4e-06   27.7   0.0     6    41    13    48    11    51 0.92 Helix-turn-helix domain
HTH_28               PF13518.9     52 tr|Q6A5F1|Q6A5F1_CUTAK -            315   1.6e-06   28.2   1.4   2   2       3.4   8.3e+03   -2.9   0.3     2    13   283   294   283   298 0.76 Helix-turn-helix domain
HTH_38               PF13936.9     44 tr|Q6A5F1|Q6A5F1_CUTAK -            315   1.8e-06   27.7   0.0   1   1   1.6e-09   3.9e-06   26.7   0.0    17    43    16    42    11    43 0.92 Helix-turn-helix domain
Sigma70_r4           PF04545.19    50 tr|Q6A5F1|Q6A5F1_CUTAK -            315   3.1e-05   23.5   0.0   1   1   2.1e-08     5e-05   22.8   0.0    14    45    13    44     1    46 0.89 Sigma-70, region 4
HTH_Crp_2            PF13545.9     68 tr|Q6A5F1|Q6A5F1_CUTAK -            315   3.3e-05   23.9   0.2   1   1     3e-08   7.4e-05   22.8   0.2    23    52    21    50    20    61 0.84 Crp-like helix-turn-helix domain
HTH_23               PF13384.9     50 tr|Q6A5F1|Q6A5F1_CUTAK -            315   3.7e-05   23.6   0.0   1   1     5e-08   0.00012   21.9   0.0    16    45    18    47    10    52 0.87 Homeodomain-like domain
Sigma70_r4_2         PF08281.15    54 tr|Q6A5F1|Q6A5F1_CUTAK -            315   0.00013   21.7   0.0   1   1   9.2e-08   0.00023   20.9   0.0    20    51    13    44     1    46 0.90 Sigma-70, region 4
MarR_2               PF12802.10    61 tr|Q6A5F1|Q6A5F1_CUTAK -            315   0.00089   19.4   0.1   1   1   8.5e-07    0.0021   18.2   0.1    22    53    21    52    14    61 0.86 MarR family
EPSP_synthase        PF00275.23   416 tr|Q6A8E0|Q6A8E0_CUTAK -            548   8.1e-46  156.7   0.0   1   1   2.9e-49   9.6e-46  156.4   0.0     2   414   118   534   117   536 0.87 EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)
HTH_3                PF01381.25    55 tr|Q6A8E0|Q6A8E0_CUTAK -            548   1.2e-12   47.8   0.2   1   1   9.6e-16   3.1e-12   46.5   0.2     1    50    53   102    53   105 0.96 Helix-turn-helix
HTH_31               PF13560.9     64 tr|Q6A8E0|Q6A8E0_CUTAK -            548   2.9e-10   40.5   0.2   1   2   1.1e-12   3.7e-09   36.9   0.0     2    55    49   101    48   103 0.96 Helix-turn-helix domain
HTH_31               PF13560.9     64 tr|Q6A8E0|Q6A8E0_CUTAK -            548   2.9e-10   40.5   0.2   2   2      0.73   2.4e+03   -0.9   0.1    37    57   276   296   271   299 0.77 Helix-turn-helix domain
HTH_19               PF12844.10    65 tr|Q6A8E0|Q6A8E0_CUTAK -            548   1.9e-09   37.5   0.2   1   1   1.9e-12   6.2e-09   35.9   0.2     1    54    50   102    50   107 0.95 Helix-turn-helix domain
HTH_37               PF13744.9     80 tr|Q6A8E0|Q6A8E0_CUTAK -            548   0.00011   22.2   0.4   1   3   2.4e-06    0.0078   16.2   0.1    18    71    48   100    41   104 0.87 Helix-turn-helix domain
HTH_37               PF13744.9     80 tr|Q6A8E0|Q6A8E0_CUTAK -            548   0.00011   22.2   0.4   2   3       3.4   1.1e+04   -3.5   0.0    61    73   161   173   160   175 0.85 Helix-turn-helix domain
HTH_37               PF13744.9     80 tr|Q6A8E0|Q6A8E0_CUTAK -            548   0.00011   22.2   0.4   3   3     0.034   1.1e+02    2.9   0.0    38    76   285   322   273   322 0.83 Helix-turn-helix domain
HTH_26               PF13443.9     63 tr|Q6A8E0|Q6A8E0_CUTAK -            548   0.00017   22.1   0.1   1   1   1.1e-07   0.00037   21.0   0.1     3    51    54   101    52   104 0.93 Cro/C1-type HTH DNA-binding domain
Fe_dep_repr_C        PF02742.18    70 tr|Q6AAH9|Q6AAH9_CUTAK -            232   1.6e-23   82.7   0.0   1   1     7e-27   3.5e-23   81.6   0.0     1    69    66   134    66   135 0.98 Iron dependent repressor, metal binding and dimerisation domain
Fe_dep_repress       PF01325.22    60 tr|Q6AAH9|Q6AAH9_CUTAK -            232     2e-16   60.0   0.1   1   2   1.3e-19   6.3e-16   58.5   0.2     1    58     4    61     4    63 0.96 Iron dependent repressor, N-terminal DNA binding domain
Fe_dep_repress       PF01325.22    60 tr|Q6AAH9|Q6AAH9_CUTAK -            232     2e-16   60.0   0.1   2   2       2.2   1.1e+04   -3.1   0.0    23    30   168   175   164   177 0.57 Iron dependent repressor, N-terminal DNA binding domain
MarR_2               PF12802.10    61 tr|Q6AAH9|Q6AAH9_CUTAK -            232   6.4e-08   32.7   0.1   1   1     3e-11   1.5e-07   31.5   0.1    16    55    21    60     7    62 0.83 MarR family
DtxR                 PF18357.4     79 tr|Q6AAH9|Q6AAH9_CUTAK -            232   0.00011   22.6   0.0   1   2      0.11   5.3e+02    1.1   0.0    35    65    34    63    28    77 0.65 Diphteria toxin repressor SH3 domain
DtxR                 PF18357.4     79 tr|Q6AAH9|Q6AAH9_CUTAK -            232   0.00011   22.6   0.0   2   2   3.5e-07    0.0017   18.7   0.0    11    63   162   214   157   224 0.88 Diphteria toxin repressor SH3 domain
Sigma70_r4_2         PF08281.15    54 tr|Q6ABP2|Q6ABP2_CUTAK -            211   1.1e-05   25.1   0.1   1   1     1e-09     2e-05   24.3   0.1    25    51   162   188   141   190 0.89 Sigma-70, region 4
PAS_6                PF08348.14   115 tr|Q6A8U8|Q6A8U8_CUTAK -            222   9.9e-24   83.5   0.0   1   1   2.1e-27   1.4e-23   83.0   0.0     3   113     4   109     2   111 0.92 YheO-like PAS domain
HTH_22               PF13309.9     63 tr|Q6A8U8|Q6A8U8_CUTAK -            222   1.1e-19   70.4   0.0   1   1   2.7e-23   1.7e-19   69.7   0.0     5    63   147   205   144   205 0.97 HTH domain
HTH_28               PF13518.9     52 tr|Q6A8U8|Q6A8U8_CUTAK -            222    0.0002   21.5   0.0   1   1   7.3e-08   0.00048   20.3   0.0     1    45   166   216   166   221 0.86 Helix-turn-helix domain
Trans_reg_C          PF00486.31    77 tr|Q6AAW7|Q6AAW7_CUTAK -            237   3.1e-26   91.4   0.1   1   1   2.5e-30   4.9e-26   90.7   0.1     2    77   160   233   159   233 0.95 Transcriptional regulatory protein, C terminal
GFO_IDH_MocA_C       PF02894.20   220 tr|Q6AAR7|Q6AAR7_CUTAK -            769   1.9e-17   63.9   0.1   1   1   1.2e-20   2.9e-17   63.3   0.1     1   216   514   747   514   751 0.85 Oxidoreductase family, C-terminal alpha/beta domain
ROK                  PF00480.23   294 tr|Q6AAR7|Q6AAR7_CUTAK -            769   2.4e-17   63.5   0.1   1   2   1.2e-16   2.8e-13   50.1   0.0    22   155   106   242    83   246 0.88 ROK family
ROK                  PF00480.23   294 tr|Q6AAR7|Q6AAR7_CUTAK -            769   2.4e-17   63.5   0.1   2   2   8.1e-05       0.2   11.2   0.0   220   291   262   331   257   334 0.90 ROK family
GFO_IDH_MocA         PF01408.25   120 tr|Q6AAR7|Q6AAR7_CUTAK -            769   1.2e-16   61.6   0.1   1   2      0.93   2.3e+03   -0.6   0.0    62    84   276   298   257   302 0.84 Oxidoreductase family, NAD-binding Rossmann fold
GFO_IDH_MocA         PF01408.25   120 tr|Q6AAR7|Q6AAR7_CUTAK -            769   1.2e-16   61.6   0.1   2   2   3.5e-19   8.6e-16   58.9   0.0     1   120   380   502   380   502 0.91 Oxidoreductase family, NAD-binding Rossmann fold
HTH_24               PF13412.9     48 tr|Q6AAR7|Q6AAR7_CUTAK -            769   1.4e-07   31.1   0.1   1   1   1.6e-10   3.9e-07   29.6   0.1     8    47    17    56    16    57 0.97 Winged helix-turn-helix DNA-binding
MarR_2               PF12802.10    61 tr|Q6AAR7|Q6AAR7_CUTAK -            769   9.9e-07   28.8   0.5   1   2   1.6e-09   3.9e-06   27.0   0.1     9    53    16    59    16    68 0.91 MarR family
MarR_2               PF12802.10    61 tr|Q6AAR7|Q6AAR7_CUTAK -            769   9.9e-07   28.8   0.5   2   2       2.9   7.2e+03   -2.7   0.0    23    33   173   183   170   185 0.82 MarR family
MarR                 PF01047.25    59 tr|Q6AAR7|Q6AAR7_CUTAK -            769   3.1e-06   27.1   0.0   1   2   6.9e-09   1.7e-05   24.7   0.0     8    49    17    58    15    59 0.96 MarR family
MarR                 PF01047.25    59 tr|Q6AAR7|Q6AAR7_CUTAK -            769   3.1e-06   27.1   0.0   2   2       1.2   2.9e+03   -1.6   0.0    11    29   606   624   605   630 0.82 MarR family
HTH_IclR             PF09339.13    52 tr|Q6AAR7|Q6AAR7_CUTAK -            769   1.7e-05   24.6   0.1   1   1   1.8e-08   4.4e-05   23.3   0.1    14    49    22    57    16    59 0.93 IclR helix-turn-helix domain
HTH_11               PF08279.15    55 tr|Q6AAR7|Q6AAR7_CUTAK -            769   0.00069   19.6   0.2   1   2   1.6e-06    0.0039   17.2   0.1     1    43    13    54    13    63 0.91 HTH domain
HTH_11               PF08279.15    55 tr|Q6AAR7|Q6AAR7_CUTAK -            769   0.00069   19.6   0.2   2   2       1.2   3.1e+03   -1.7   0.0    19    30   174   185   173   190 0.81 HTH domain
Response_reg         PF00072.27   112 tr|Q6A828|Q6A828_CUTAK -            236   3.5e-28   98.2   0.0   1   1   5.3e-32   5.2e-28   97.6   0.0     1   112    10   119    10   119 0.99 Response regulator receiver domain
Trans_reg_C          PF00486.31    77 tr|Q6A828|Q6A828_CUTAK -            236   4.4e-26   90.9   1.7   1   2      0.34   3.3e+03   -1.6   0.1    50    60   115   125   113   137 0.70 Transcriptional regulatory protein, C terminal
Trans_reg_C          PF00486.31    77 tr|Q6A828|Q6A828_CUTAK -            236   4.4e-26   90.9   1.7   2   2   4.9e-30   4.8e-26   90.8   0.2     1    77   153   229   153   229 0.98 Transcriptional regulatory protein, C terminal
Response_reg         PF00072.27   112 tr|Q6ABI8|Q6ABI8_CUTAK -            227   1.3e-27   96.3   0.0   1   1   2.5e-31   2.5e-27   95.4   0.0     1   112     3   112     3   112 0.98 Response regulator receiver domain
Trans_reg_C          PF00486.31    77 tr|Q6ABI8|Q6ABI8_CUTAK -            227   2.5e-22   78.9   0.1   1   1   5.9e-26   5.8e-22   77.7   0.1     2    77   148   223   147   223 0.98 Transcriptional regulatory protein, C terminal
Sigma70_r2           PF04542.17    71 tr|Q6AAS2|Q6AAS2_CUTAK -            191   3.1e-15   55.8   0.5   1   1   1.2e-18     6e-15   54.9   0.5     2    70    33    99    32   100 0.94 Sigma-70 region 2
Sigma70_r4_2         PF08281.15    54 tr|Q6AAS2|Q6AAS2_CUTAK -            191   1.1e-11   44.3   0.0   1   1   3.9e-15   1.9e-11   43.6   0.0     2    53   131   182   130   183 0.96 Sigma-70, region 4
Sigma70_r4           PF04545.19    50 tr|Q6AAS2|Q6AAS2_CUTAK -            191   6.4e-06   25.7   0.0   1   1   3.3e-09   1.6e-05   24.4   0.0     3    46   138   181   137   185 0.94 Sigma-70, region 4
Sigma70_ECF          PF07638.14   185 tr|Q6AAS2|Q6AAS2_CUTAK -            191   6.4e-06   26.3   0.2   1   1   2.2e-09   1.1e-05   25.6   0.2     9   184    19   188    14   189 0.75 ECF sigma factor
Peripla_BP_3         PF13377.9    166 tr|Q6A5G1|Q6A5G1_CUTAK -            335   1.2e-28  100.5   1.1   1   3       1.6   5.2e+03   -2.3   0.0     8    43    30    63    23   103 0.56 Periplasmic binding protein-like domain
Peripla_BP_3         PF13377.9    166 tr|Q6A5G1|Q6A5G1_CUTAK -            335   1.2e-28  100.5   1.1   2   3       1.4   4.7e+03   -2.2   0.0   126   147    93   110    68   126 0.53 Periplasmic binding protein-like domain
Peripla_BP_3         PF13377.9    166 tr|Q6A5G1|Q6A5G1_CUTAK -            335   1.2e-28  100.5   1.1   3   3   3.8e-32   1.2e-28  100.5   1.1     2   165   179   334   178   335 0.89 Periplasmic binding protein-like domain
Peripla_BP_1         PF00532.24   279 tr|Q6A5G1|Q6A5G1_CUTAK -            335   1.2e-15   57.8   0.0   1   1     5e-19   1.6e-15   57.4   0.0     3   261    67   314    65   326 0.87 Periplasmic binding proteins and sugar binding domain of LacI family
LacI                 PF00356.24    46 tr|Q6A5G1|Q6A5G1_CUTAK -            335   1.5e-15   56.8   1.4   1   1   1.1e-18   3.6e-15   55.6   1.4     1    46     9    54     9    54 0.99 Bacterial regulatory proteins, lacI family
Peripla_BP_4         PF13407.9    259 tr|Q6A5G1|Q6A5G1_CUTAK -            335   2.6e-13   50.3   0.0   1   1   1.2e-16     4e-13   49.7   0.0    38   259   107   317    78   317 0.82 Periplasmic binding protein domain
HTH_3                PF01381.25    55 tr|Q6A5G1|Q6A5G1_CUTAK -            335   7.8e-06   26.0   0.0   1   1     5e-09   1.6e-05   25.0   0.0    11    47     9    45     9    49 0.94 Helix-turn-helix
HTH_31               PF13560.9     64 tr|Q6A5G1|Q6A5G1_CUTAK -            335   7.3e-05   23.2   0.1   1   1     1e-07   0.00033   21.1   0.1    18    53    11    45     7    50 0.92 Helix-turn-helix domain
FCD                  PF07729.15   125 tr|Q6A9S0|Q6A9S0_CUTAK -            235   1.1e-22   80.9   8.6   1   2       1.1     1e+04   -3.0   0.1     5    13    50    58    42    67 0.46 FCD domain
FCD                  PF07729.15   125 tr|Q6A9S0|Q6A9S0_CUTAK -            235   1.1e-22   80.9   8.6   2   2   1.1e-26   1.1e-22   80.9   8.6     3   123   101   219   100   221 0.94 FCD domain
GntR                 PF00392.24    64 tr|Q6A9S0|Q6A9S0_CUTAK -            235   2.7e-11   43.1   1.3   1   1     6e-15   5.9e-11   42.0   1.3     8    64    15    70     8    70 0.94 Bacterial regulatory proteins, gntR family
Aminotran_1_2        PF00155.24   363 tr|Q6A949|Q6A949_CUTAK -            470   9.5e-14   51.5   0.0   1   1   1.8e-17   1.8e-13   50.6   0.0    32   336   132   426   108   432 0.86 Aminotransferase class I and II
GntR                 PF00392.24    64 tr|Q6A949|Q6A949_CUTAK -            470   4.2e-13   48.9   0.1   1   3   4.3e-17   4.2e-13   48.9   0.1     4    64    23    83    20    83 0.96 Bacterial regulatory proteins, gntR family
GntR                 PF00392.24    64 tr|Q6A949|Q6A949_CUTAK -            470   4.2e-13   48.9   0.1   2   3      0.86   8.5e+03   -3.4   0.1    20    32   289   301   285   303 0.81 Bacterial regulatory proteins, gntR family
GntR                 PF00392.24    64 tr|Q6A949|Q6A949_CUTAK -            470   4.2e-13   48.9   0.1   3   3      0.97   9.6e+03   -3.5   0.1    51    64   409   422   408   422 0.82 Bacterial regulatory proteins, gntR family
MarR                 PF01047.25    59 tr|Q6AA82|Q6AA82_CUTAK -            205   3.5e-13   49.3   0.0   1   2      0.88   4.3e+03   -2.2   0.0    18    34    22    38    21    41 0.80 MarR family
MarR                 PF01047.25    59 tr|Q6AA82|Q6AA82_CUTAK -            205   3.5e-13   49.3   0.0   2   2   2.4e-16   1.2e-12   47.6   0.0     1    57    98   155    98   156 0.95 MarR family
MarR_2               PF12802.10    61 tr|Q6AA82|Q6AA82_CUTAK -            205   5.6e-08   32.8   0.1   1   2       2.8   1.4e+04   -3.6   0.0    36    44    80    88    78    89 0.75 MarR family
MarR_2               PF12802.10    61 tr|Q6AA82|Q6AA82_CUTAK -            205   5.6e-08   32.8   0.1   2   2   2.4e-11   1.2e-07   31.8   0.0     2    61    97   156    96   157 0.93 MarR family
PadR                 PF03551.17    75 tr|Q6AA82|Q6AA82_CUTAK -            205   7.2e-06   26.0   0.0   1   1   2.4e-09   1.2e-05   25.3   0.0    28    72   126   168   119   171 0.89 Transcriptional regulator PadR-like family
HTH_27               PF13463.9     68 tr|Q6AA82|Q6AA82_CUTAK -            205   1.8e-05   25.4   0.0   1   1   6.1e-09     3e-05   24.6   0.0     1    68    98   165    98   165 0.94 Winged helix DNA-binding domain
Sugar-bind           PF04198.16   257 tr|Q6A8F0|Q6A8F0_CUTAK -            379   4.4e-29  101.5   0.0   1   1   5.6e-33   5.5e-29  101.2   0.0     4   257   129   377   126   377 0.93 Putative sugar-binding domain
MarR_2               PF12802.10    61 tr|Q6A8F0|Q6A8F0_CUTAK -            379   2.4e-05   24.4   1.0   1   2   1.1e-08   0.00011   22.3   0.4    15    53    86   123    73   132 0.83 MarR family
MarR_2               PF12802.10    61 tr|Q6A8F0|Q6A8F0_CUTAK -            379   2.4e-05   24.4   1.0   2   2      0.25   2.4e+03   -1.2   0.0     5    18   155   168   149   174 0.80 MarR family
Trans_reg_C          PF00486.31    77 tr|Q6A657|Q6A657_CUTAK -            243   6.9e-28   96.7   0.1   1   2     0.013   1.3e+02    2.9   0.0    37    61   113   137   109   149 0.77 Transcriptional regulatory protein, C terminal
Trans_reg_C          PF00486.31    77 tr|Q6A657|Q6A657_CUTAK -            243   6.9e-28   96.7   0.1   2   2   2.6e-30   2.5e-26   91.7   0.1     1    77   165   239   165   239 0.97 Transcriptional regulatory protein, C terminal
Response_reg         PF00072.27   112 tr|Q6A657|Q6A657_CUTAK -            243   1.4e-24   86.5   0.0   1   1   2.2e-28   2.2e-24   85.9   0.0     1   111    20   129    20   130 0.99 Response regulator receiver domain
MarR_2               PF12802.10    61 tr|Q6AAD5|Q6AAD5_CUTAK -            179   1.8e-14   53.6   0.5   1   2      0.28   1.8e+03   -0.8   0.1    22    32    44    54    43    59 0.59 MarR family
MarR_2               PF12802.10    61 tr|Q6AAD5|Q6AAD5_CUTAK -            179   1.8e-14   53.6   0.5   2   2   1.3e-17   8.6e-14   51.5   0.0     2    60    64   124    63   125 0.97 MarR family
MarR                 PF01047.25    59 tr|Q6AAD5|Q6AAD5_CUTAK -            179   6.9e-10   38.8   0.0   1   2      0.27   1.8e+03   -1.0   0.0    20    30    45    55    43    61 0.58 MarR family
MarR                 PF01047.25    59 tr|Q6AAD5|Q6AAD5_CUTAK -            179   6.9e-10   38.8   0.0   2   2   4.5e-13     3e-09   36.8   0.0     5    59    69   126    68   126 0.92 MarR family
HTH_27               PF13463.9     68 tr|Q6AAD5|Q6AAD5_CUTAK -            179   5.5e-06   27.0   0.0   1   1   1.6e-09   1.1e-05   26.0   0.0    27    68    93   134    72   134 0.89 Winged helix DNA-binding domain
MerR                 PF00376.26    38 tr|Q6A8T4|Q6A8T4_CUTAK -            237     1e-14   54.1   0.4   1   3   5.4e-15   3.6e-11   42.8   0.0     1    38     7    48     7    48 0.89 MerR family regulatory protein
MerR                 PF00376.26    38 tr|Q6A8T4|Q6A8T4_CUTAK -            237     1e-14   54.1   0.4   2   3    0.0003         2    8.4   0.1     4    33   126   154   125   154 0.92 MerR family regulatory protein
MerR                 PF00376.26    38 tr|Q6A8T4|Q6A8T4_CUTAK -            237     1e-14   54.1   0.4   3   3      0.75   4.9e+03   -2.5   0.0    21    27   190   196   189   204 0.61 MerR family regulatory protein
MerR_1               PF13411.9     69 tr|Q6A8T4|Q6A8T4_CUTAK -            237   4.7e-12   45.9   0.1   1   2   3.3e-13   2.2e-09   37.4   0.0    12    67    22    78     6    79 0.85 MerR HTH family regulatory protein
MerR_1               PF13411.9     69 tr|Q6A8T4|Q6A8T4_CUTAK -            237   4.7e-12   45.9   0.1   2   2    0.0014       9.2    6.5   0.0     4    61   125   179   122   187 0.81 MerR HTH family regulatory protein
MerR_2               PF13591.9     84 tr|Q6A8T4|Q6A8T4_CUTAK -            237    0.0005   19.9   0.0   1   2    0.0056        36    4.4   0.0    15    54    25    65    20    84 0.83 MerR HTH family regulatory protein
MerR_2               PF13591.9     84 tr|Q6A8T4|Q6A8T4_CUTAK -            237    0.0005   19.9   0.0   2   2     1e-05     0.066   13.1   0.0     4    51   125   170   122   172 0.84 MerR HTH family regulatory protein
Cupin_2              PF07883.14    71 tr|Q6A5Q1|Q6A5Q1_CUTAK -            288   6.9e-14   51.4   0.0   1   1   2.4e-17   1.2e-13   50.7   0.0     3    70   210   279   208   280 0.94 Cupin domain
HTH_3                PF01381.25    55 tr|Q6A5Q1|Q6A5Q1_CUTAK -            288   1.4e-08   34.8   0.0   1   1   4.1e-12     2e-08   34.3   0.0     1    52   110   161   110   164 0.94 Helix-turn-helix
HTH_31               PF13560.9     64 tr|Q6A5Q1|Q6A5Q1_CUTAK -            288   5.3e-08   33.2   1.6   1   1   1.7e-11   8.3e-08   32.6   1.6     1    61   105   165   105   167 0.93 Helix-turn-helix domain
AraC_binding         PF02311.22   136 tr|Q6A5Q1|Q6A5Q1_CUTAK -            288   1.1e-05   25.4   0.0   1   1   3.9e-09   1.9e-05   24.7   0.0    13    76   217   280   211   285 0.83 AraC-like ligand binding domain
Response_reg         PF00072.27   112 tr|Q6ABR9|Q6ABR9_CUTAK -            218   1.5e-29  102.5   0.2   1   1   5.5e-33   2.2e-29  102.0   0.2     1   112     7   119     7   119 0.98 Response regulator receiver domain
GerE                 PF00196.22    57 tr|Q6ABR9|Q6ABR9_CUTAK -            218   2.2e-17   62.5   0.1   1   1   8.3e-21   3.3e-17   62.0   0.1     1    57   156   212   156   212 0.97 Bacterial regulatory proteins, luxR family
Sigma70_r4_2         PF08281.15    54 tr|Q6ABR9|Q6ABR9_CUTAK -            218   2.8e-06   27.0   0.2   1   1   1.3e-09   5.1e-06   26.2   0.2     5    54   152   200   149   200 0.92 Sigma-70, region 4
Sigma70_r4           PF04545.19    50 tr|Q6ABR9|Q6ABR9_CUTAK -            218   0.00024   20.7   0.2   1   1   1.3e-07   0.00051   19.6   0.2     2    48   155   200   154   201 0.92 Sigma-70, region 4
HTH_24               PF13412.9     48 tr|Q6ABR9|Q6ABR9_CUTAK -            218   0.00036   20.2   0.0   1   1   1.7e-07   0.00065   19.3   0.0    17    43   172   198   158   199 0.85 Winged helix-turn-helix DNA-binding
